代碼,題組,構念（中）,構念（英）,題幹（中）,題幹（英）,題目（中）,題目（英）,選項（中）,選項（英）,臺灣各選項%,OECD各選項%,Annex B 表
ST515Q04DA,ST515,,,在你的〈學校科學〉課程中，學生多常發生以下情況？,How often do the following things happen to students in your <school science> courses?,進行實驗以探究一個科學問題,carry out an experiment to investigate a scientific question,每一堂課 | 大多數課堂 | 部分課堂 | 從不或幾乎從不 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Every lesson | Most lessons | Some lessons | Never or almost never | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST515Q05DA,ST515,,,在你的〈學校科學〉課程中，學生多常發生以下情況？,How often do the following things happen to students in your <school science> courses?,分析並詮釋資料,analyse and interpret data,每一堂課 | 大多數課堂 | 部分課堂 | 從不或幾乎從不 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Every lesson | Most lessons | Some lessons | Never or almost never | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST515Q08DA,ST515,,,在你的〈學校科學〉課程中，學生多常發生以下情況？,How often do the following things happen to students in your <school science> courses?,根據科學證據或模型，發展對現象（例如氣候變遷）的解釋,develop explanations of phenomena (e.g. climate change) based on scientific evidence or models,每一堂課 | 大多數課堂 | 部分課堂 | 從不或幾乎從不 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Every lesson | Most lessons | Some lessons | Never or almost never | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST515Q09DA,ST515,,,在你的〈學校科學〉課程中，學生多常發生以下情況？,How often do the following things happen to students in your <school science> courses?,運用證據發展科學論證來支持一項主張,develop scientific arguments using evidence to support a claim,每一堂課 | 大多數課堂 | 部分課堂 | 從不或幾乎從不 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Every lesson | Most lessons | Some lessons | Never or almost never | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST515Q11DA,ST515,,,在你的〈學校科學〉課程中，學生多常發生以下情況？,How often do the following things happen to students in your <school science> courses?,批判性地評估網路資訊的可信度與可靠性,critically evaluate the credibility and trustworthiness of online information,每一堂課 | 大多數課堂 | 部分課堂 | 從不或幾乎從不 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Every lesson | Most lessons | Some lessons | Never or almost never | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST516Q01DA,ST516,,,你不打算繼續〈升學〉的原因是什麼？,What are the reasons you do not expect to continue with <further education>?,我選擇的職業不需要〈更高學歷〉,<Further education> is not required for my chosen career,是 | 否 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Yes | No | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST516Q03DA,ST516,,,你不打算繼續〈升學〉的原因是什麼？,What are the reasons you do not expect to continue with <further education>?,我負擔不起學費,I cannot afford tuition fees,是 | 否 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Yes | No | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST516Q09DA,ST516,,,你不打算繼續〈升學〉的原因是什麼？,What are the reasons you do not expect to continue with <further education>?,我在學校表現不太好,I am not doing very well at school,是 | 否 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Yes | No | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST516Q10DA,ST516,,,你不打算繼續〈升學〉的原因是什麼？,What are the reasons you do not expect to continue with <further education>?,我不確定我的職業是否需要〈更高學歷〉,I am unsure if <further education> will be needed for my career,是 | 否 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Yes | No | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST516Q11DA,ST516,,,你不打算繼續〈升學〉的原因是什麼？,What are the reasons you do not expect to continue with <further education>?,我打算畢業後立刻開始工作,I plan to start work immediately after finishing school,是 | 否 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Yes | No | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST527Q01DA,ST527,,,你認為你大多數的同學預期會完成哪一個教育階段？,"In your opinion, which level of education do most of your schoolmates expect to complete?",你認為你大多數的同學預期會完成哪一個教育階段？,"In your opinion, which level of education do most of your schoolmates expect to complete?",<ISCED level 2> | <ISCED level 3.3> | <ISCED level 3.4> | <ISCED level 4> | <ISCED level 5> | <ISCED level 6> | <ISCED level 7> | <ISCED level 8>,<ISCED level 2> | <ISCED level 3.3> | <ISCED level 3.4> | <ISCED level 4> | <ISCED level 5> | <ISCED level 6> | <ISCED level 7> | <ISCED level 8>,,,
ST528Q01DA,ST528,,,你認為你的〈父母／監護人〉期望或希望你完成下列哪一項學歷？,Which of the following qualifications do you think your <parents/guardians> expect or want you to complete?,你認為你的〈父母／監護人〉期望或希望你完成下列哪一項學歷？,Which of the following qualifications do you think your <parents/guardians> expect or want you to complete?,<ISCED level 2> | <ISCED level 3.3> | <ISCED level 3.4> | <ISCED level 4> | <ISCED level 5> | <ISCED level 6> | <ISCED level 7> | <ISCED level 8>,<ISCED level 2> | <ISCED level 3.3> | <ISCED level 3.4> | <ISCED level 4> | <ISCED level 5> | <ISCED level 6> | <ISCED level 7> | <ISCED level 8>,,,
ST531Q02DA,ST531,,,在學校學習〈學校科學〉主題時，下列活動多常發生？,"When learning <school science> topics at school, how often do the following activities occur?",老師讓我們看到科學在日常生活中可以怎麼派上用場,The teacher showed us how science can be useful in our everyday lives,所有課堂 | 大多數課堂 | 部分課堂 | 從不或幾乎從不 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,In all lessons | In most lessons | In some lessons | Never or hardly ever | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST531Q11DA,ST531,,,在學校學習〈學校科學〉主題時，下列活動多常發生？,"When learning <school science> topics at school, how often do the following activities occur?",老師要我們想出環境議題的解決方法,The teacher asks us to think of solutions to environmental issues,所有課堂 | 大多數課堂 | 部分課堂 | 從不或幾乎從不 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,In all lessons | In most lessons | In some lessons | Never or hardly ever | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
ST533Q01DA,ST533,,,你有多想在未來的工作中為保護環境做出貢獻？,To what extent are you interested in contributing towards protecting the environment in your future job?,你有多想在未來的工作中為保護環境做出貢獻？,To what extent are you interested in contributing towards protecting the environment in your future job?,完全不會 | 很少 | 有一些 | 很大程度 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Not at all | Very little | To some extent | To a large extent | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
